time,open,high,low,close,volume
2020-07-10 00:00:00+00:00,0.003989,0.003989,0.00334,0.003535,27852027.907311
2020-07-11 00:00:00+00:00,0.003535,0.00396,0.003411,0.003812,22740437.240251
2020-07-12 00:00:00+00:00,0.00381,0.003861,0.003573,0.003648,10502299.177602
2020-07-13 00:00:00+00:00,0.003647,0.00366,0.002942,0.003159,25473364.711217
2020-07-14 00:00:00+00:00,0.003159,0.003401,0.003014,0.003293,15959890.23422
2020-07-15 00:00:00+00:00,0.003293,0.003293,0.003046,0.003088,9759906.154239
2020-07-16 00:00:00+00:00,0.003089,0.003093,0.00287,0.002985,9535187.348905
2020-07-17 00:00:00+00:00,0.002985,0.003095,0.002912,0.003057,9744076.336817
2020-07-18 00:00:00+00:00,0.003058,0.003678,0.003013,0.003436,46528269.762695
2020-07-19 00:00:00+00:00,0.003437,0.003779,0.003301,0.003385,25311733.439749
2020-07-20 00:00:00+00:00,0.003386,0.003432,0.003125,0.003216,10948310.95846
2020-07-21 00:00:00+00:00,0.003215,0.003321,0.00318,0.003302,8529437.698051
2020-07-22 00:00:00+00:00,0.003303,0.003314,0.003203,0.003292,4615803.028801
2020-07-23 00:00:00+00:00,0.003294,0.003349,0.003265,0.003307,5526691.788143
2020-07-24 00:00:00+00:00,0.003307,0.003314,0.003131,0.003213,6290572.085254
2020-07-25 00:00:00+00:00,0.003213,0.00333,0.00318,0.003261,5930589.909477
2020-07-26 00:00:00+00:00,0.00326,0.003297,0.003186,0.003239,5516807.064219
2020-07-27 00:00:00+00:00,0.00324,0.003253,0.002999,0.003162,8648116.894403
2020-07-28 00:00:00+00:00,0.003163,0.003233,0.003125,0.003189,4132661.652034
2020-07-29 00:00:00+00:00,0.00319,0.003306,0.003165,0.003173,6155296.82016
2020-07-30 00:00:00+00:00,0.003172,0.003245,0.003135,0.003228,4435378.988175
2020-07-31 00:00:00+00:00,0.003228,0.003242,0.003175,0.00323,3529025.017237
2020-08-01 00:00:00+00:00,0.00323,0.003872,0.003207,0.003715,37170612.133866
