time,open,high,low,close,volume
2019-09-01 00:00:00+00:00,9588.74,9830.0,9520.0,9724.98,188513289.12235728
2019-09-02 00:00:00+00:00,9723.59,10450.0,9712.5,10340.0,448462178.6303809
2019-09-03 00:00:00+00:00,10340.0,10773.0,10272.0,10615.28,505617667.39926684
2019-09-04 00:00:00+00:00,10611.85,10799.0,10369.89,10567.02,463526509.325937
2019-09-05 00:00:00+00:00,10565.92,10900.0,10450.0,10564.49,358861340.7897901
2019-09-06 00:00:00+00:00,10563.13,10905.87,10150.0,10298.73,623662984.3843306
2019-09-07 00:00:00+00:00,10298.71,10558.0,10288.57,10455.88,287851131.1802577
2019-09-08 00:00:00+00:00,10455.9,10592.5,10208.0,10381.18,249900964.3715313
2019-09-09 00:00:00+00:00,10381.24,10480.0,10068.5,10303.12,409724831.9471227
2019-09-10 00:00:00+00:00,10302.58,10384.99,9953.0,10098.15,294323839.5070076
2019-09-11 00:00:00+00:00,10098.19,10293.0,9880.0,10158.33,321637085.47650874
2019-09-12 00:00:00+00:00,10158.75,10448.81,10040.0,10415.01,353390090.9677773
2019-09-13 00:00:00+00:00,10415.01,10439.0,10153.0,10342.06,311632094.2561885
2019-09-14 00:00:00+00:00,10344.13,10419.99,10222.33,10335.02,244063007.09022474
2019-09-15 00:00:00+00:00,10332.81,10360.0,10252.15,10302.01,185853330.43704256
2019-09-16 00:00:00+00:00,10303.34,10355.0,10078.0,10251.31,296325130.1709013
2019-09-17 00:00:00+00:00,10249.68,10275.0,10128.01,10187.82,233944812.56050798
2019-09-18 00:00:00+00:00,10187.48,10258.02,10100.0,10156.99,247024351.5979917
2019-09-19 00:00:00+00:00,10156.41,10325.0,9653.0,10244.29,447676492.9840264
2019-09-20 00:00:00+00:00,10243.7,10281.0,10061.39,10168.59,255205290.21183726
2019-09-21 00:00:00+00:00,10167.92,10176.7,9900.0,9986.39,206034034.50803515
2019-09-22 00:00:00+00:00,9985.15,10089.0,9853.97,10028.87,220133631.6128417
2019-09-23 00:00:00+00:00,10028.05,10049.99,9615.77,9702.25,314390584.6264613
2019-09-24 00:00:00+00:00,9702.2,9794.99,7800.0,8493.14,838996309.1611282
2019-09-25 00:00:00+00:00,8497.55,8730.0,8215.64,8430.05,512437200.3611044
2019-09-26 00:00:00+00:00,8430.05,8465.99,7750.0,8063.73,552794530.8666819
2019-09-27 00:00:00+00:00,8063.49,8265.0,7852.15,8177.91,352800745.2079286
2019-09-28 00:00:00+00:00,8177.47,8315.0,8001.09,8198.81,280672404.6804955
