time,open,high,low,close,volume
2020-09-14 00:00:00+00:00,3.2002,4.91,3.2002,3.2661,16036784.494
2020-09-15 00:00:00+00:00,3.2629,3.3258,2.9001,2.9332,13621711.0385
2020-09-16 00:00:00+00:00,2.9299,2.9299,2.4316,2.5395,14856831.7914
2020-09-17 00:00:00+00:00,2.54,2.936,2.3569,2.8855,17030558.1609
2020-09-18 00:00:00+00:00,2.8821,3.15,2.724,3.108,18691804.3569
2020-09-19 00:00:00+00:00,3.108,3.2509,2.955,3.0193,15371321.4183
2020-09-20 00:00:00+00:00,3.0159,3.0173,2.6876,2.8635,12699290.7506
2020-09-21 00:00:00+00:00,2.8567,3.03,2.4576,2.7539,17301567.0659
2020-09-22 00:00:00+00:00,2.7544,3.01,2.6094,2.9183,25701864.7265
2020-09-23 00:00:00+00:00,2.9196,3.0935,2.6863,2.8313,21084871.2389
2020-09-24 00:00:00+00:00,2.835,3.2538,2.7607,3.1392,19866295.772
2020-09-25 00:00:00+00:00,3.1314,3.2698,2.898,3.1821,18205988.1209
2020-09-26 00:00:00+00:00,3.1871,3.249,3.017,3.1262,15670182.4313
2020-09-27 00:00:00+00:00,3.1275,3.1883,2.977,3.1617,14540686.656
2020-09-28 00:00:00+00:00,3.1596,3.2116,2.8909,2.9564,15163873.4275
2020-09-29 00:00:00+00:00,2.956,3.0207,2.874,2.9517,13108477.3965
2020-09-30 00:00:00+00:00,2.95,2.989,2.8285,2.9004,11467953.0826
2020-10-01 00:00:00+00:00,2.9008,2.9968,2.6546,2.8701,13926229.8674
2020-10-02 00:00:00+00:00,2.8694,2.8851,2.4224,2.6236,14729447.9806
2020-10-03 00:00:00+00:00,2.6271,2.6689,2.5326,2.5454,10903898.1881
2020-10-04 00:00:00+00:00,2.5447,2.5909,2.4266,2.5236,11645814.1127
2020-10-05 00:00:00+00:00,2.5244,2.677,2.4561,2.6495,11373887.1838
2020-10-06 00:00:00+00:00,2.6517,2.661,2.1346,2.1732,13126402.5772
2020-10-07 00:00:00+00:00,2.1725,2.4,2.0854,2.3027,14907458.0004
2020-10-08 00:00:00+00:00,2.3036,2.4629,2.0117,2.3716,18833682.9536
2020-10-09 00:00:00+00:00,2.3717,2.6289,2.3101,2.5363,16532541.815
2020-10-10 00:00:00+00:00,2.5356,2.611,2.3907,2.407,13767446.7602
2020-10-11 00:00:00+00:00,2.4065,2.4609,2.3378,2.4257,11809240.05
2020-10-12 00:00:00+00:00,2.4269,2.7096,2.4171,2.5825,16334052.6261
2020-10-13 00:00:00+00:00,2.582,2.5889,2.3355,2.4048,16898878.4417
2020-10-14 00:00:00+00:00,2.4053,2.4464,2.2337,2.3087,11684296.8744
2020-10-15 00:00:00+00:00,2.3102,2.3443,2.1928,2.267,10272754.3248
2020-10-16 00:00:00+00:00,2.2668,2.2708,2.103,2.1404,12631855.5191
2020-10-17 00:00:00+00:00,2.1401,2.2425,2.11,2.2062,9074383.2442
2020-10-18 00:00:00+00:00,2.2069,2.2649,2.1804,2.2186,8682494.9529
2020-10-19 00:00:00+00:00,2.2167,2.2206,2.051,2.0578,10151983.8221
2020-10-20 00:00:00+00:00,2.0576,2.1083,1.8457,1.8905,11803851.5781
2020-10-21 00:00:00+00:00,1.8885,2.1098,1.8474,1.8933,19667366.9314
2020-10-22 00:00:00+00:00,1.8933,2.0905,1.8629,1.9619,12233363.1212
2020-10-23 00:00:00+00:00,1.962,1.9938,1.8502,1.9645,10579795.2804
