time,open,high,low,close,volume
1970-01-02 00:00:00+00:00,100.0,100.0,100.0,100.0,0.0
1970-01-05 00:00:00+00:00,100.0,100.0,100.0,100.0,0.0
1970-01-06 00:00:00+00:00,99.68499708175659,99.68499708175659,99.68499708175659,99.68499708175659,0.0
1970-01-07 00:00:00+00:00,99.50556425813006,99.50556425813006,99.50556425813006,99.50556425813006,0.0
1970-01-08 00:00:00+00:00,99.72945263177397,99.72945263177397,99.72945263177397,99.72945263177397,0.0
1970-01-09 00:00:00+00:00,100.04359903798844,100.04359903798844,100.04359903798844,100.04359903798844,0.0
1970-01-12 00:00:00+00:00,100.13364033795727,100.13364033795727,100.13364033795727,100.13364033795727,0.0
1970-01-13 00:00:00+00:00,100.268819549178,100.268819549178,100.268819549178,100.268819549178,0.0
1970-01-14 00:00:00+00:00,100.13345784764647,100.13345784764647,100.13345784764647,100.13345784764647,0.0
1970-01-15 00:00:00+00:00,99.99827888278546,99.99827888278546,99.99827888278546,99.99827888278546,0.0
1970-01-16 00:00:00+00:00,100.49326881832945,100.49326881832945,100.49326881832945,100.49326881832945,0.0
1970-01-19 00:00:00+00:00,100.71937953571134,100.71937953571134,100.71937953571134,100.71937953571134,0.0
1970-01-20 00:00:00+00:00,100.49276006727462,100.49276006727462,100.49276006727462,100.49276006727462,0.0
1970-01-21 00:00:00+00:00,100.58320130874084,100.58320130874084,100.58320130874084,100.58320130874084,0.0
1970-01-22 00:00:00+00:00,100.58320130874084,100.58320130874084,100.58320130874084,100.58320130874084,0.0
1970-01-23 00:00:00+00:00,100.40215171904761,100.40215171904761,100.40215171904761,100.40215171904761,0.0
1970-01-26 00:00:00+00:00,100.17625032471408,100.17625032471408,100.17625032471408,100.17625032471408,0.0
1970-01-27 00:00:00+00:00,100.13116998028437,100.13116998028437,100.13116998028437,100.13116998028437,0.0
1970-01-28 00:00:00+00:00,99.9509340462064,99.9509340462064,99.9509340462064,99.9509340462064,0.0
1970-01-29 00:00:00+00:00,99.59111102679435,99.59111102679435,99.59111102679435,99.59111102679435,0.0
1970-01-30 00:00:00+00:00,99.63592377852643,99.63592377852643,99.63592377852643,99.63592377852643,0.0
1970-02-02 00:00:00+00:00,100.03944995397507,100.03944995397507,100.03944995397507,100.03944995397507,0.0
1970-02-03 00:00:00+00:00,100.1745063025367,100.1745063025367,100.1745063025367,100.1745063025367,0.0
1970-02-04 00:00:00+00:00,100.08434718333318,100.08434718333318,100.08434718333318,100.08434718333318,0.0
1970-02-05 00:00:00+00:00,100.03930819626368,100.03930819626368,100.03930819626368,100.03930819626368,0.0
1970-02-06 00:00:00+00:00,100.26439749834954,100.26439749834954,100.26439749834954,100.26439749834954,0.0
1970-02-09 00:00:00+00:00,100.67046899667884,100.67046899667884,100.67046899667884,100.67046899667884,0.0
1970-02-10 00:00:00+00:00,100.53456507321951,100.53456507321951,100.53456507321951,100.53456507321951,0.0
1970-02-11 00:00:00+00:00,100.62504393825817,100.62504393825817,100.62504393825817,100.62504393825817,0.0
1970-02-13 00:00:00+00:00,101.66651322938631,101.66651322938631,101.66651322938631,101.66651322938631,0.0
1970-02-16 00:00:00+00:00,101.7580130040317,101.7580130040317,101.7580130040317,101.7580130040317,0.0
1970-02-17 00:00:00+00:00,102.21592580934191,102.21592580934191,102.21592580934191,102.21592580934191,0.0
1970-02-18 00:00:00+00:00,102.53790457191921,102.53790457191921,102.53790457191921,102.53790457191921,0.0
1970-02-19 00:00:00+00:00,102.86089976340166,102.86089976340166,102.86089976340166,102.86089976340166,0.0
1970-02-20 00:00:00+00:00,102.76832504190081,102.76832504190081,102.76832504190081,102.76832504190081,0.0
1970-02-24 00:00:00+00:00,102.62958683281987,102.62958683281987,102.62958683281987,102.62958683281987,0.0
1970-02-25 00:00:00+00:00,103.18378827538302,103.18378827538302,103.18378827538302,103.18378827538302,0.0
1970-02-26 00:00:00+00:00,103.74098020068995,103.74098020068995,103.74098020068995,103.74098020068995,0.0
1970-02-27 00:00:00+00:00,104.02108058010703,104.02108058010703,104.02108058010703,104.02108058010703,0.0
1970-03-02 00:00:00+00:00,103.4593672806665,103.4593672806665,103.4593672806665,103.4593672806665,0.0
1970-03-03 00:00:00+00:00,103.83182064767736,103.83182064767736,103.83182064767736,103.83182064767736,0.0
1970-03-04 00:00:00+00:00,104.20561484553075,104.20561484553075,104.20561484553075,104.20561484553075,0.0
1970-03-05 00:00:00+00:00,104.62764830117831,104.62764830117831,104.62764830117831,104.62764830117831,0.0
1970-03-06 00:00:00+00:00,105.19263706318888,105.19263706318888,105.19263706318888,105.19263706318888,0.0
